N_unmapped	571	571	571
N_multimapping	1383	1383	1383
N_noFeature	1178	2059	2088
N_ambiguous	142	34	36
ENSG00000223972	0	0	0
ENSG00000227232	0	0	0
ENSG00000278267	0	0	0
ENSG00000243485	0	0	0
ENSG00000274890	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	0	0
ENSG00000239945	0	0	0
ENSG00000233750	0	0	0
ENSG00000268903	0	0	0
ENSG00000269981	0	0	0
ENSG00000239906	0	0	0
ENSG00000241860	0	0	0
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000279928	0	0	0
ENSG00000279457	0	0	0
ENSG00000273874	0	0	0
ENSG00000275135	0	0	0
ENSG00000228463	0	0	0
ENSG00000241670	0	0	0
ENSG00000236679	0	0	0
ENSG00000236743	0	0	0
ENSG00000236601	0	0	0
ENSG00000237094	0	0	0
ENSG00000269732	0	0	0
ENSG00000278566	0	0	0
ENSG00000224813	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	0	0	0
ENSG00000278757	0	0	0
ENSG00000231709	0	0	0
ENSG00000235146	0	0	0
ENSG00000239664	0	0	0
ENSG00000230021	0	0	0
ENSG00000223659	0	0	0
ENSG00000225972	0	0	0
ENSG00000225630	1	0	1
ENSG00000276171	0	0	0
ENSG00000237973	1	1	0
ENSG00000278791	0	0	0
ENSG00000229344	0	0	0
ENSG00000240409	0	0	0
ENSG00000248527	1	0	1
ENSG00000198744	0	0	0
ENSG00000268663	0	0	0
ENSG00000273547	0	0	0
ENSG00000229376	0	0	0
ENSG00000224956	0	0	0
ENSG00000235373	0	0	0
ENSG00000223181	0	0	0
ENSG00000240618	0	0	0
ENSG00000229905	0	0	0
ENSG00000228327	0	0	0
ENSG00000237491	0	0	0
ENSG00000230092	0	0	0
ENSG00000177757	0	0	0
ENSG00000228794	0	0	0
ENSG00000225880	0	0	0
ENSG00000230368	0	0	0
ENSG00000234711	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	0	0	0
ENSG00000241180	0	0	0
ENSG00000223764	0	0	0
ENSG00000187634	0	0	0
ENSG00000188976	0	0	0
ENSG00000187961	0	0	0
ENSG00000277294	0	0	0
ENSG00000187583	0	0	0
ENSG00000187642	0	0	0
ENSG00000272512	0	0	0
ENSG00000188290	0	0	0
ENSG00000187608	0	0	0
ENSG00000231702	0	0	0
ENSG00000224969	0	0	0
ENSG00000188157	0	0	0
ENSG00000242590	0	0	0
ENSG00000217801	0	0	0
ENSG00000273443	0	0	0
ENSG00000237330	0	0	0
ENSG00000131591	0	0	0
ENSG00000223823	0	0	0
ENSG00000207730	0	0	0
ENSG00000207607	0	0	0
ENSG00000198976	0	0	0
ENSG00000272141	0	0	0
ENSG00000205231	0	0	0
ENSG00000162571	0	0	0
ENSG00000186891	0	0	0
ENSG00000186827	0	0	0
ENSG00000078808	0	0	0
ENSG00000176022	0	0	0
ENSG00000184163	0	0	0
ENSG00000260179	0	0	0
ENSG00000160087	0	0	0
ENSG00000230415	0	0	0
ENSG00000162572	0	0	0
ENSG00000131584	0	0	0
ENSG00000278073	0	0	0
ENSG00000169972	0	0	0
ENSG00000127054	0	0	0
ENSG00000274153	0	0	0
ENSG00000240731	0	0	0
ENSG00000224051	0	0	0
ENSG00000169962	0	0	0
ENSG00000107404	0	0	0
ENSG00000275884	0	0	0
ENSG00000162576	0	0	0
ENSG00000175756	0	0	0
ENSG00000223663	0	0	0
ENSG00000221978	0	0	0
ENSG00000224870	0	0	0
ENSG00000242485	0	0	0
ENSG00000264293	0	0	0
ENSG00000272455	0	0	0
ENSG00000235098	0	0	0
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	0	0	0
ENSG00000179403	0	0	0
ENSG00000215915	0	0	0
ENSG00000160072	0	0	0
ENSG00000197785	0	0	0
ENSG00000205090	0	0	0
ENSG00000160075	0	0	0
ENSG00000215014	0	0	0
ENSG00000279244	0	0	0
ENSG00000274481	0	0	0
ENSG00000280747	0	0	0
ENSG00000228594	0	0	0
ENSG00000272106	0	0	0
ENSG00000197530	0	0	0
ENSG00000189409	0	0	0
ENSG00000248333	0	0	0
ENSG00000272004	0	0	0
ENSG00000189339	0	0	0
ENSG00000269737	0	0	0
ENSG00000269227	0	0	0
ENSG00000215914	0	0	0
ENSG00000008128	0	0	0
ENSG00000268575	0	0	0
ENSG00000227775	0	0	0
ENSG00000215790	0	0	0
ENSG00000008130	0	0	0
ENSG00000078369	0	0	0
ENSG00000231050	0	0	0
ENSG00000169885	0	0	0
ENSG00000178821	0	0	0
ENSG00000142609	0	0	0
ENSG00000233542	0	0	0
ENSG00000187730	0	0	0
ENSG00000226969	0	0	0
ENSG00000067606	0	0	0
ENSG00000271806	0	0	0
ENSG00000182873	0	0	0
ENSG00000162585	0	0	0
ENSG00000234396	0	0	0
ENSG00000277082	0	0	0
ENSG00000157933	0	0	0
ENSG00000116151	0	0	0
ENSG00000272161	0	0	0
ENSG00000269896	0	0	0
ENSG00000272420	0	0	0
ENSG00000157916	0	0	0
ENSG00000157911	0	0	0
ENSG00000149527	0	0	0
ENSG00000224387	0	0	0
ENSG00000229393	0	0	0
ENSG00000157881	0	0	0
ENSG00000197921	0	0	0
ENSG00000272449	0	0	0
ENSG00000238164	0	0	0
ENSG00000157873	0	0	0
ENSG00000225931	0	0	0
ENSG00000228037	0	0	0
ENSG00000157870	0	0	0
ENSG00000142606	0	0	0
ENSG00000237058	0	0	0
ENSG00000215912	0	0	0
ENSG00000233234	0	0	0
ENSG00000231630	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	0	0	0
ENSG00000142611	0	0	0
ENSG00000226286	0	0	0
ENSG00000279839	0	0	0
ENSG00000272235	0	0	0
ENSG00000130762	0	0	0
ENSG00000272088	0	0	0
ENSG00000162591	0	0	0
ENSG00000207776	0	0	0
ENSG00000238260	0	0	0
ENSG00000158109	0	0	0
ENSG00000116213	0	0	0
ENSG00000078900	0	0	0
ENSG00000227589	0	0	0
ENSG00000235131	0	0	0
ENSG00000227372	0	0	0
ENSG00000276189	0	0	0
ENSG00000162592	0	0	0
ENSG00000235169	0	0	0
ENSG00000130764	0	0	0
ENSG00000266075	0	0	0
ENSG00000272153	0	0	0
ENSG00000116198	0	0	0
ENSG00000169598	0	0	0
ENSG00000198912	0	0	0
ENSG00000236423	0	0	0
ENSG00000233304	0	0	0
ENSG00000226374	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	0	0	0
ENSG00000277731	0	0	0
ENSG00000231510	0	0	0
ENSG00000260972	0	0	0
ENSG00000264341	0	0	0
ENSG00000236948	0	0	0
ENSG00000216045	0	0	0
ENSG00000264101	0	0	0
ENSG00000131697	0	0	0
ENSG00000266687	0	0	0
ENSG00000069424	1	0	1
ENSG00000116254	0	0	0
ENSG00000116251	1	1	0
ENSG00000226944	0	0	0
ENSG00000158286	0	0	0
ENSG00000116237	0	0	0
ENSG00000225077	0	0	0
ENSG00000173673	0	0	0
ENSG00000158292	0	0	0
ENSG00000097021	0	0	0
ENSG00000271746	0	0	0
ENSG00000069812	0	0	0
ENSG00000187017	0	0	0
ENSG00000265392	0	0	0
ENSG00000231868	0	0	0
ENSG00000215788	0	0	0
ENSG00000171680	0	0	0
ENSG00000162408	0	0	0
ENSG00000253022	0	0	0
ENSG00000229519	0	0	0
ENSG00000173662	0	0	0
ENSG00000204859	0	0	0
ENSG00000162413	0	0	0
ENSG00000116273	0	0	0
ENSG00000041988	0	0	0
ENSG00000007923	0	0	0
ENSG00000228750	0	0	0
ENSG00000237436	0	0	0
ENSG00000171735	0	0	0
ENSG00000227950	0	0	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000280801	0	0	0
ENSG00000237402	0	0	0
ENSG00000237728	0	0	0
ENSG00000225126	0	0	0
ENSG00000270171	0	0	0
ENSG00000270035	0	0	0
ENSG00000269978	0	0	0
ENSG00000049245	0	0	0
ENSG00000269925	0	0	0
ENSG00000049246	0	0	0
ENSG00000236266	0	0	0
ENSG00000049247	0	0	0
ENSG00000049249	0	0	0
ENSG00000270330	0	0	0
ENSG00000116288	0	0	0
ENSG00000200344	0	0	0
ENSG00000116285	0	0	0
ENSG00000238290	0	0	0
ENSG00000232848	0	0	0
ENSG00000229305	0	0	0
ENSG00000200975	0	0	0
ENSG00000227634	0	0	0
ENSG00000233645	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	0	0	0
ENSG00000252254	0	0	0
ENSG00000142599	0	0	0
ENSG00000232912	0	0	0
ENSG00000221083	0	0	0
ENSG00000270282	0	0	0
ENSG00000280851	0	0	0
ENSG00000234619	0	0	0
ENSG00000224315	0	0	0
ENSG00000222511	0	0	0
ENSG00000226545	0	0	0
ENSG00000228423	0	0	0
ENSG00000229716	0	0	0
ENSG00000074800	1	1	0
ENSG00000280816	0	0	0
ENSG00000274258	0	0	0
ENSG00000236269	0	0	0
ENSG00000230679	0	0	0
ENSG00000201725	0	0	0
ENSG00000238249	0	0	0
ENSG00000232208	0	0	0
ENSG00000232663	0	0	0
ENSG00000131686	0	0	0
ENSG00000265141	0	0	0
ENSG00000197241	0	0	0
ENSG00000142583	0	0	0
ENSG00000252404	0	0	0
ENSG00000281506	0	0	0
ENSG00000180758	0	0	0
ENSG00000207865	0	0	0
ENSG00000228526	0	0	0
ENSG00000234546	0	0	0
ENSG00000281937	0	0	0
ENSG00000282129	0	0	0
ENSG00000049239	0	0	0
ENSG00000171621	0	0	0
ENSG00000252956	0	0	0
ENSG00000235263	0	0	0
ENSG00000171612	0	0	0
ENSG00000231181	0	0	0
ENSG00000188807	0	0	0
ENSG00000171608	0	0	0
ENSG00000179840	0	0	0
ENSG00000233268	0	0	0
ENSG00000231789	0	0	0
ENSG00000171603	0	0	0
ENSG00000271264	0	0	0
ENSG00000280113	0	0	0
ENSG00000178585	0	0	0
ENSG00000223989	0	0	0
ENSG00000162441	0	0	0
ENSG00000228150	0	0	0
ENSG00000173614	0	0	0
ENSG00000202415	0	0	0
ENSG00000265521	0	0	0
ENSG00000241326	0	0	0
ENSG00000162444	0	0	0
ENSG00000130939	0	0	0
ENSG00000224340	0	0	0
ENSG00000233623	0	0	0
ENSG00000201746	0	0	0
ENSG00000054523	1	0	1
ENSG00000264881	0	0	0
ENSG00000199562	0	0	0
ENSG00000264501	0	0	0
ENSG00000142657	0	0	0
ENSG00000271989	0	0	0
ENSG00000251503	0	0	0
ENSG00000175279	0	0	0
ENSG00000241563	0	0	0
ENSG00000160049	0	0	0
ENSG00000203469	0	0	0
ENSG00000142655	0	0	0
ENSG00000243267	0	0	0
ENSG00000130940	0	0	0
ENSG00000272078	0	0	0
ENSG00000225158	0	0	0
ENSG00000175262	0	0	0
ENSG00000215785	0	0	0
ENSG00000264181	0	0	0
ENSG00000281322	0	0	0
ENSG00000120948	0	0	0
ENSG00000277726	0	0	0
ENSG00000009724	0	0	0
ENSG00000271895	0	0	0
ENSG00000116649	0	0	0
ENSG00000171824	0	0	0
ENSG00000226849	0	0	0
ENSG00000281350	0	0	0
ENSG00000230337	0	0	0
ENSG00000198793	0	0	0
ENSG00000225602	0	0	0
ENSG00000253086	0	0	0
ENSG00000171819	0	0	0
ENSG00000207451	0	0	0
ENSG00000238173	0	0	0
ENSG00000120942	0	0	0
ENSG00000238199	0	0	0
ENSG00000224338	0	0	0
ENSG00000204624	0	0	0
ENSG00000235643	0	0	0
ENSG00000116661	0	0	0
ENSG00000132879	0	0	0
ENSG00000116663	0	0	0
ENSG00000116670	0	0	0
ENSG00000162490	0	0	0
ENSG00000177674	0	0	0
ENSG00000215910	0	0	0
ENSG00000177553	0	0	0
ENSG00000177000	0	0	0
ENSG00000011021	0	0	0
ENSG00000242349	0	0	0
ENSG00000276470	0	0	0
ENSG00000278852	0	0	0
ENSG00000175206	0	0	0
ENSG00000275915	0	0	0
ENSG00000120937	0	0	0
ENSG00000224904	0	0	0
ENSG00000199347	0	0	0
ENSG00000201801	0	0	0
ENSG00000116685	0	0	0
ENSG00000083444	0	0	0
ENSG00000116688	0	0	0
ENSG00000270914	0	0	0
ENSG00000116691	0	0	0
ENSG00000202461	0	0	0
ENSG00000276869	0	0	0
ENSG00000243539	0	0	0
ENSG00000120949	0	0	0
ENSG00000281342	0	0	0
ENSG00000201135	0	0	0
ENSG00000227875	0	0	0
ENSG00000275459	0	0	0
ENSG00000028137	0	0	0
ENSG00000263676	0	0	0
ENSG00000225196	0	0	0
ENSG00000252969	0	0	0
ENSG00000048707	0	0	0
ENSG00000280999	0	0	0
ENSG00000239149	0	0	0
ENSG00000229484	0	0	0
ENSG00000162496	0	0	0
ENSG00000221340	0	0	0
ENSG00000276830	0	0	0
ENSG00000272482	0	0	0
ENSG00000204518	0	0	0
ENSG00000226166	0	0	0
ENSG00000188984	0	0	0
ENSG00000157330	0	0	0
ENSG00000116726	0	0	0
ENSG00000116721	0	0	0
ENSG00000228338	0	0	0
ENSG00000239810	0	0	0
ENSG00000231103	0	0	0
ENSG00000179172	0	0	0
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000187545	0	0	0
ENSG00000204510	0	0	0
ENSG00000207434	0	0	0
ENSG00000234064	0	0	0
ENSG00000232423	0	0	0
ENSG00000274178	0	0	0
ENSG00000280267	0	0	0
ENSG00000274764	0	0	0
ENSG00000229571	0	0	0
ENSG00000277058	0	0	0
ENSG00000277862	0	0	0
ENSG00000236179	0	0	0
ENSG00000275774	0	0	0
ENSG00000229978	0	0	0
ENSG00000233336	0	0	0
ENSG00000179412	0	0	0
ENSG00000204505	0	0	0
ENSG00000279169	0	0	0
ENSG00000279804	0	0	0
ENSG00000250894	0	0	0
ENSG00000270601	0	0	0
ENSG00000231219	0	0	0
ENSG00000207511	0	0	0
ENSG00000182330	0	0	0
ENSG00000204501	0	0	0
ENSG00000237700	0	0	0
ENSG00000228229	0	0	0
ENSG00000204481	0	0	0
ENSG00000204480	0	0	0
ENSG00000204479	0	0	0
ENSG00000204478	0	0	0
ENSG00000162494	0	0	0
ENSG00000259961	0	0	0
ENSG00000215909	0	0	0
ENSG00000162493	0	0	0
ENSG00000222952	0	0	0
ENSG00000266358	0	0	0
ENSG00000237445	0	0	0
ENSG00000253085	0	0	0
ENSG00000116731	0	0	0
ENSG00000252151	0	0	0
ENSG00000231606	0	0	0
ENSG00000234593	0	0	0
ENSG00000189337	0	0	0
ENSG00000280763	0	0	0
ENSG00000235829	0	0	0
ENSG00000175147	0	0	0
ENSG00000171729	0	0	0
ENSG00000204464	0	0	0
ENSG00000215720	0	0	0
ENSG00000278480	0	0	0
ENSG00000142621	0	0	0
ENSG00000233485	0	0	0
ENSG00000236045	0	0	0
ENSG00000228140	0	0	0
ENSG00000142634	0	0	0
ENSG00000162438	0	0	0
ENSG00000142615	0	0	0
ENSG00000215704	0	0	0
ENSG00000132906	0	0	0
ENSG00000116138	0	0	0
ENSG00000251866	0	0	0
ENSG00000272510	0	0	0
ENSG00000116771	0	0	0
ENSG00000237301	0	0	0
ENSG00000235084	0	0	0
ENSG00000252417	0	0	0
ENSG00000236500	0	0	0
ENSG00000197312	0	0	0
ENSG00000215695	0	0	0
ENSG00000271742	0	0	0
ENSG00000116786	0	0	0
ENSG00000264048	0	0	0
ENSG00000237938	0	0	0
ENSG00000162461	0	0	0
ENSG00000224459	0	0	0
ENSG00000162460	0	0	0
